region,bracket,guid,name,server,faction,class,spec,race,rating,ranking,wins,losses,winrate
EU,2v2,57095187,Bimbamboomer,Spineshatter,Horde,Rogue,Subtlety,Undead,2196,1455,91,68,57
EU,2v2,48951794,Dandana,Spineshatter,Horde,Shaman,Restoration,Orc,2193,1463,231,129,64
EU,2v2,56416661,Tnr,Spineshatter,Alliance,,,,2163,1606,633,536,54
EU,2v2,53071617,Insomniax,Spineshatter,Horde,Mage,Arcane,Undead,2131,1762,277,252,52
EU,2v2,55894763,Kumaushi,Spineshatter,Horde,Druid,Feral Combat,Tauren,2130,1770,175,170,51
EU,2v2,57134104,Ratal,Spineshatter,Horde,Druid,Restoration,Tauren,2117,1851,223,208,52
EU,2v2,51172891,Accunxd,Spineshatter,Horde,Priest,Discipline,Undead,2107,1933,366,303,55
EU,2v2,46173935,Synbad,Spineshatter,Alliance,,,,2082,2124,727,703,51
EU,2v2,57003650,Pinetamams,Spineshatter,Horde,Warrior,Arms,Orc,2064,2251,500,462,52
EU,2v2,53754721,Acontresens,Spineshatter,Horde,Druid,Restoration,Tauren,2059,2284,575,484,54
EU,2v2,43885812,Miswaki,Spineshatter,Horde,Mage,Arcane,Undead,2018,2735,553,502,52
EU,2v2,43342921,Thesituation,Spineshatter,Alliance,Rogue,Subtlety,Human,2013,2820,116,104,53
EU,2v2,51517425,Avizura,Spineshatter,Alliance,,,,2011,2891,31,10,76
EU,2v2,56749784,Rockybalboà,Spineshatter,Horde,Shaman,Restoration,Orc,2009,2961,223,166,57
EU,2v2,52134086,Momohwlk,Spineshatter,Horde,Warlock,Affliction,Orc,1999,3387,54,19,74
EU,2v2,42614957,Aci,Spineshatter,Horde,Rogue,Combat,Undead,1998,3399,172,126,58
EU,2v2,52329165,Dirtyleoboi,Spineshatter,Horde,Druid,Restoration,Tauren,1997,3408,145,125,54
EU,2v2,42789760,Zeteba,Spineshatter,Alliance,Priest,Discipline,Dwarf,1997,3408,49,24,67
EU,2v2,43360175,Mugik,Spineshatter,Alliance,Druid,Feral Combat,Night Elf,1986,3519,36,25,59
EU,2v2,57477906,Rajangx,Spineshatter,Horde,Druid,Restoration,Tauren,1948,3835,314,280,53
EU,2v2,43456506,Peterpastoor,Spineshatter,Alliance,Priest,Holy,Dwarf,1932,3971,107,88,55
EU,2v2,52983921,Antihumanx,Spineshatter,Alliance,Rogue,Subtlety,Human,1920,4095,26,11,70
EU,2v2,46087129,Sigmabot,Spineshatter,Horde,Warlock,Affliction,Undead,1909,4203,161,149,52
EU,2v2,55821966,Nsr,Spineshatter,Horde,Rogue,Subtlety,Undead,1905,4248,74,40,65
EU,2v2,49697523,Purdex,Spineshatter,Alliance,Paladin,Protection,Dwarf,1902,4300,175,145,55
EU,2v2,53713459,Allthispower,Spineshatter,Alliance,Shaman,Restoration,Draenei,1892,4426,69,39,64
