region,bracket,guid,name,server,faction,class,spec,race,rating,ranking,wins,losses,winrate
EU,3v3,45574371,Grùmpy,Spineshatter,Alliance,Priest,Discipline,Dwarf,2392,190,195,127,61
EU,3v3,54149882,Jojozx,Spineshatter,Alliance,Druid,Restoration,Night Elf,2392,190,106,66,62
EU,3v3,56416661,Tnr,Spineshatter,Alliance,,,,2383,208,272,233,54
EU,3v3,45157640,Raveonette,Spineshatter,Alliance,,,,2377,222,110,95,54
EU,3v3,46479210,Fatigué,Spineshatter,Horde,Priest,Discipline,Undead,2375,229,208,165,56
EU,3v3,49307922,Rgg,Spineshatter,Horde,Rogue,Subtlety,Undead,2371,236,82,58,59
EU,3v3,43095073,Hugebull,Spineshatter,Horde,Warrior,Arms,Tauren,2369,243,147,105,58
EU,3v3,52399330,Shàrkyxd,Spineshatter,Horde,Rogue,Subtlety,Undead,2369,243,344,279,55
EU,3v3,55725403,Kházadum,Spineshatter,Alliance,Warrior,Arms,Dwarf,2367,253,252,195,56
EU,3v3,54854818,Bearwîthme,Spineshatter,Alliance,Druid,Restoration,Night Elf,2359,275,80,62,56
EU,3v3,47766557,Perramalvada,Spineshatter,Horde,Shaman,Enhancement,Orc,2352,313,303,281,52
EU,3v3,53499205,Worldstarxtv,Spineshatter,Horde,Shaman,Elemental,Orc,2352,313,319,274,54
EU,3v3,49332817,Doñpedro,Spineshatter,Horde,Shaman,Enhancement,Orc,2351,318,99,81,55
EU,3v3,42758303,Fluide,Spineshatter,Horde,Mage,Frost,Undead,2350,321,282,200,59
EU,3v3,43360175,Mugik,Spineshatter,Alliance,Druid,Feral Combat,Night Elf,2350,321,98,66,60
EU,3v3,48928895,Mahalin,Spineshatter,Horde,Druid,Balance,Tauren,2339,355,84,48,64
EU,3v3,56078053,Andå,Spineshatter,Alliance,Rogue,Subtlety,Human,2304,413,159,101,61
EU,3v3,52983921,Antihumanx,Spineshatter,Alliance,Rogue,Subtlety,Human,2290,423,57,25,70
EU,3v3,52940192,Mametkala,Spineshatter,Horde,Mage,Frost,Undead,2289,426,227,194,54
EU,3v3,46903468,Jînz,Spineshatter,Alliance,Rogue,Combat,Human,2276,432,86,64,57
EU,3v3,46048353,Jinzy,Spineshatter,Alliance,Priest,Discipline,Dwarf,2271,436,198,102,66
EU,3v3,44800499,Andrux,Spineshatter,Horde,Druid,Restoration,Tauren,2271,436,321,231,58
EU,3v3,47267388,Painé,Spineshatter,Horde,Druid,Restoration,Tauren,2262,448,56,32,64
EU,3v3,55517721,Mamontgame,Spineshatter,Alliance,Shaman,Enhancement,Draenei,2258,457,484,361,57
EU,3v3,52339780,Jsuibouillon,Spineshatter,Horde,Rogue,Combat,Undead,2257,462,247,191,56
EU,3v3,54079579,Crepa,Spineshatter,Alliance,Warrior,Arms,Gnome,2241,471,558,428,57
EU,3v3,43312784,Johncenà,Spineshatter,Horde,Shaman,Restoration,Orc,2230,492,104,84,55
EU,3v3,56967404,Tastemybolt,Spineshatter,Horde,Warlock,Demonology,Orc,2230,492,92,49,65
EU,3v3,51156046,Sunders,Thunderstrike,Alliance,Warrior,Fury,Human,2227,502,77,61,56
EU,3v3,74852286,Briseliane,Thunderstrike,Alliance,Druid,Restoration,Night Elf,2227,502,77,61,56
EU,3v3,57040455,Amenora,Spineshatter,Horde,Hunter,Beast Mastery,Orc,2217,517,96,84,53
EU,3v3,48951794,Dandana,Spineshatter,Horde,Shaman,Restoration,Orc,2214,522,115,61,65
EU,3v3,53754721,Acontresens,Spineshatter,Horde,Druid,Restoration,Tauren,2192,558,214,162,57
EU,3v3,46173935,Synbad,Spineshatter,Alliance,,,,2190,567,260,237,52
EU,3v3,42684122,Místerpwns,Spineshatter,Horde,Shaman,Restoration,Orc,2161,606,51,21,71
EU,3v3,53071617,Insomniax,Spineshatter,Horde,Mage,Arcane,Undead,2137,667,118,77,61
EU,3v3,51172891,Accunxd,Spineshatter,Horde,Priest,Discipline,Undead,2129,686,375,352,52
EU,3v3,44497704,Certifiedgoy,Spineshatter,Alliance,Druid,Restoration,Night Elf,2127,693,167,96,63
EU,3v3,43482892,Zxi,Spineshatter,Horde,Rogue,Combat,Undead,2115,735,216,177,55
EU,3v3,51854575,Spottrog,Spineshatter,Horde,Rogue,Subtlety,Undead,2114,739,238,176,57
EU,3v3,44348534,Luckman,Spineshatter,Horde,Druid,Feral Combat,Tauren,2111,755,282,206,58
EU,3v3,54327699,Virixx,Spineshatter,Alliance,Mage,Frost,Gnome,2103,785,39,21,65
EU,3v3,43259801,Absalol,Spineshatter,Horde,Rogue,Subtlety,Undead,2103,785,263,214,55
EU,3v3,51319340,Dudubambam,Spineshatter,Horde,Druid,Restoration,Tauren,2099,803,56,38,60
EU,3v3,42823129,Fcbarca,Spineshatter,Horde,Druid,Restoration,Tauren,2090,847,121,95,56
EU,3v3,43318356,Noope,Spineshatter,Alliance,Priest,Discipline,Dwarf,2086,863,744,562,57
EU,3v3,57109237,Lexeb,Spineshatter,Horde,Rogue,Subtlety,Undead,2081,887,78,57,58
EU,3v3,44766653,Vekin,Spineshatter,Alliance,Warrior,Arms,Dwarf,2073,925,228,171,57
EU,3v3,42603911,Deeznoots,Spineshatter,Alliance,Paladin,Holy,Dwarf,2064,970,71,53,57
EU,3v3,42789760,Zeteba,Spineshatter,Alliance,Priest,Discipline,Dwarf,2053,1018,58,37,61
EU,3v3,57142372,Nasdaqlord,Spineshatter,Alliance,,,,2044,1063,206,148,58
EU,3v3,46892125,Dadax,Spineshatter,Horde,Druid,Restoration,Tauren,2029,1148,37,23,62
EU,3v3,50279723,Aktivxr,Spineshatter,Alliance,Rogue,Subtlety,Human,2017,1206,179,158,53
EU,3v3,46537577,Curatorxd,Spineshatter,Alliance,Paladin,Holy,Dwarf,2015,1231,51,29,64
EU,3v3,51848276,Goztrak,Spineshatter,Horde,Shaman,Restoration,Orc,2012,1264,58,43,57
EU,3v3,43077799,Jnaza,Spineshatter,Horde,Rogue,Subtlety,Undead,2011,1273,71,42,63
EU,3v3,43596395,Jezuspewpew,Spineshatter,Horde,Priest,Holy,Undead,2009,1293,37,24,61
EU,3v3,44177113,Derguez,Spineshatter,Alliance,Warrior,Arms,Gnome,2005,1341,45,27,62
EU,3v3,52134086,Momohwlk,Spineshatter,Horde,Warlock,Affliction,Orc,2002,1384,70,44,61
EU,3v3,53713459,Allthispower,Spineshatter,Alliance,Shaman,Restoration,Draenei,1997,1456,69,36,66
EU,3v3,54311490,Bambäm,Spineshatter,Horde,Warrior,Arms,Orc,1995,1471,67,52,56
EU,3v3,46739193,Rajänh,Spineshatter,Horde,Warrior,Arms,Orc,1989,1493,219,180,55
EU,3v3,53878999,Buinogolova,Spineshatter,Horde,Hunter,Beast Mastery,Orc,1979,1551,135,127,52
EU,3v3,57095187,Bimbamboomer,Spineshatter,Horde,Rogue,Subtlety,Undead,1978,1562,23,15,61
EU,3v3,48345853,Insômniâx,Spineshatter,Horde,Mage,Frost,Troll,1974,1589,166,154,52
EU,3v3,42613243,Momoh,Spineshatter,Horde,Priest,Discipline,Undead,1972,1610,32,15,68
EU,3v3,56384877,Feetnasty,Spineshatter,Alliance,Priest,Discipline,Dwarf,1956,1730,87,73,54
EU,3v3,57190073,Accuntwo,Spineshatter,Horde,Priest,Discipline,Troll,1951,1768,81,69,54
EU,3v3,49697523,Purdex,Spineshatter,Alliance,Paladin,Protection,Dwarf,1946,1809,147,118,55
EU,3v3,44287296,Xaeros,Spineshatter,Horde,Rogue,Subtlety,Undead,1946,1809,34,21,62
EU,3v3,54369004,Yunkie,Spineshatter,Horde,Priest,Discipline,Undead,1934,1916,196,158,55
EU,3v3,45630914,Bexel,Spineshatter,Horde,Rogue,Subtlety,Undead,1932,1937,297,273,52
EU,3v3,52195089,Umog,Spineshatter,Horde,Shaman,Elemental,Troll,1925,1987,218,198,52
EU,3v3,42733398,Heilgeil,Spineshatter,Alliance,Priest,Discipline,Dwarf,1921,2016,129,103,56
EU,3v3,43846696,Frankblack,Spineshatter,Horde,Rogue,Subtlety,Undead,1914,2070,81,65,55
EU,3v3,54914256,Angelsigh,Spineshatter,Alliance,Priest,Discipline,Dwarf,1914,2070,34,25,58
EU,3v3,57214860,Grumpydeux,Spineshatter,Alliance,Priest,Discipline,Dwarf,1900,2193,161,129,56
EU,3v3,52845240,Massai,Spineshatter,Horde,Hunter,Beast Mastery,Orc,1899,2203,43,29,60
EU,3v3,43504413,Frostxaxa,Spineshatter,Alliance,,,,1899,2203,47,20,70
EU,3v3,43709557,Kju,Spineshatter,Horde,Rogue,Combat,Undead,1893,2260,238,207,53
EU,3v3,52615941,Grågås,Spineshatter,Horde,Druid,Restoration,Tauren,1893,2260,20,7,74
EU,3v3,56756940,Olisee,Spineshatter,Horde,Druid,Restoration,Tauren,1880,2386,25,5,83
EU,3v3,71737751,Grumpyboy,Thunderstrike,Horde,Priest,Discipline,Undead,1880,2386,92,53,63
EU,3v3,55894763,Kumaushi,Spineshatter,Horde,Druid,Feral Combat,Tauren,1879,2400,116,108,52
EU,3v3,47889465,Tibejqt,Spineshatter,Alliance,Warlock,Demonology,Human,1843,2783,158,124,56
EU,3v3,48109102,Aktiv,Spineshatter,Horde,Shaman,Restoration,Orc,1842,2797,51,29,64
EU,3v3,55386792,Epouvantable,Spineshatter,Horde,Warlock,Demonology,Orc,1839,2835,76,67,53
EU,3v3,49327835,Qttr,Spineshatter,Horde,Shaman,Restoration,Orc,1834,2894,51,52,50
EU,3v3,43885812,Miswaki,Spineshatter,Horde,Mage,Arcane,Undead,1817,3085,184,153,55
EU,3v3,57265049,Nffx,Spineshatter,Horde,Paladin,Retribution,Blood Elf,1815,3112,67,62,52
EU,3v3,49322860,Balkandiddy,Spineshatter,Horde,Shaman,Enhancement,Orc,1811,3161,19,8,70
EU,3v3,43716567,Megawayne,Spineshatter,Alliance,Warlock,Demonology,Human,1806,3246,75,66,53
EU,3v3,54049166,Xzevi,Spineshatter,Horde,Rogue,Subtlety,Undead,1805,3263,14,5,74
EU,3v3,53691352,Causamortis,Spineshatter,Alliance,Priest,Discipline,Dwarf,1804,3281,92,80,53
EU,3v3,53688449,Jînzy,Spineshatter,Alliance,Rogue,Subtlety,Human,1785,3583,97,75,56
EU,3v3,57041869,Molodenkova,Spineshatter,Horde,Warrior,Arms,Orc,1781,3640,18,12,60
EU,3v3,54154066,Habachamp,Spineshatter,Horde,Rogue,Subtlety,Undead,1749,4212,27,22,55
EU,3v3,52329165,Dirtyleoboi,Spineshatter,Horde,Druid,Restoration,Tauren,1743,4311,20,15,57
