region,bracket,guid,name,server,faction,class,spec,race,rating,ranking,wins,losses,winrate
US,2v2,72614019,Frostveiil,Nightslayer,Alliance,Mage,Frost,Gnome,2158,1196,78,76,51
US,2v2,68870478,Baìter,Nightslayer,Horde,Priest,Discipline,Undead,2158,1196,177,162,52
US,2v2,64289093,Wuwuwemonz,Nightslayer,Alliance,Hunter,Beast Mastery,Dwarf,2148,1237,64,53,55
US,2v2,64144568,Anphel,Nightslayer,Alliance,Mage,Frost,Human,2136,1280,240,210,53
US,2v2,73014243,Dodgeyhodgey,Nightslayer,Horde,Warlock,Demonology,Undead,2114,1379,109,76,59
US,2v2,66624681,Treason,Nightslayer,Alliance,,,,2111,1391,624,592,51
US,2v2,75408222,Markrutzou,Nightslayer,Alliance,Warlock,Affliction,Human,2108,1409,354,303,54
US,2v2,78505046,Adamsandlerd,Nightslayer,Horde,Paladin,Retribution,Blood Elf,2101,1464,228,193,54
US,2v2,72129761,Moggingonyou,Nightslayer,Horde,Priest,Discipline,Undead,2091,1529,121,97,56
US,2v2,77273700,Bísmillah,Nightslayer,Alliance,Mage,Frost,Human,2085,1562,52,38,58
US,2v2,76983421,Allahxuakbar,Nightslayer,Alliance,Warlock,Demonology,Human,2083,1574,38,16,70
US,2v2,79803814,Gweminator,Nightslayer,Alliance,Paladin,Retribution,Human,2056,1755,78,58,57
US,2v2,69886012,Terrythescum,Nightslayer,Horde,Hunter,Beast Mastery,Orc,2046,1821,93,85,52
US,2v2,66183972,Erikweisz,Nightslayer,Horde,Rogue,Subtlety,Undead,2045,1833,103,85,55
US,2v2,66827636,Kazexdd,Nightslayer,Horde,Druid,Restoration,Tauren,2045,1833,222,199,53
US,2v2,69252688,Demonkng,Nightslayer,Horde,Warlock,Demonology,Orc,2031,1952,75,51,60
US,2v2,69420723,Kazeswd,Nightslayer,Horde,Priest,Discipline,Undead,2031,1952,133,107,55
US,2v2,76817335,Piranhas,Nightslayer,Horde,Druid,Restoration,Tauren,2029,1973,45,23,66
US,2v2,77136932,Exactor,Nightslayer,Alliance,Rogue,Subtlety,Human,2023,2029,82,73,53
US,2v2,80215383,Timmi,Nightslayer,Horde,Paladin,Retribution,Blood Elf,2022,2034,51,32,61
US,2v2,59198611,Braevz,Nightslayer,Horde,Druid,Restoration,Tauren,2014,2119,324,317,51
US,2v2,78707022,Faustarchive,Nightslayer,Alliance,Shaman,Restoration,Draenei,2008,2244,81,59,58
US,2v2,69686325,Police,Nightslayer,Alliance,Warrior,Fury,Human,2006,2296,73,56,57
US,2v2,78453165,Wolfraud,Nightslayer,Alliance,Warrior,Arms,Gnome,2006,2296,77,60,56
US,2v2,78879540,Mancinella,Nightslayer,Alliance,Priest,Holy,Dwarf,2005,2329,161,145,53
US,2v2,55122535,Cinema,Nightslayer,Alliance,Priest,Discipline,Dwarf,2004,2352,138,120,53
US,2v2,72654940,Vanskap,Nightslayer,Alliance,Warlock,Demonology,Gnome,2003,2375,52,31,63
US,2v2,77287246,Shawdydee,Nightslayer,Horde,Warlock,Demonology,Orc,2002,2402,94,86,52
US,2v2,53889978,Tonzofstunz,Nightslayer,Horde,Rogue,Subtlety,Undead,2000,2457,90,64,58
US,2v2,76627425,Itsmebuu,Nightslayer,Horde,Priest,Discipline,Undead,1997,2510,74,64,54
US,2v2,74669218,Joxibaba,Nightslayer,Alliance,Shaman,Restoration,Draenei,1986,2605,53,25,68
US,2v2,61629066,Armbarrw,Nightslayer,Horde,Warrior,Fury,Orc,1978,2691,167,146,53
US,2v2,70484649,Inoj,Nightslayer,Horde,Warlock,Demonology,Orc,1975,2718,138,91,60
US,2v2,75536343,Harloww,Nightslayer,Horde,Warrior,,Tauren,1974,2727,68,53,56
US,2v2,72821085,Cartoonz,Nightslayer,Alliance,Mage,Frost,Gnome,1972,2753,30,16,65
US,2v2,64824348,Kozi,Nightslayer,Alliance,Rogue,Subtlety,Human,1969,2768,65,49,57
US,2v2,77990110,Radmeth,Nightslayer,Alliance,Shaman,Restoration,Draenei,1958,2879,93,66,58
US,2v2,74544794,Jordgubbar,Nightslayer,Alliance,Rogue,Subtlety,Human,1957,2892,232,208,53
US,2v2,56313297,Ogogrtd,Nightslayer,Alliance,Mage,Frost,Gnome,1935,3078,53,39,58
US,2v2,77729059,Pizazza,Nightslayer,Alliance,Priest,Discipline,Dwarf,1933,3094,182,145,56
US,2v2,73088560,Thenorm,Nightslayer,Horde,Priest,Discipline,Undead,1931,3112,142,133,52
US,2v2,77961565,Joxißaba,Nightslayer,Alliance,,,,1931,3112,27,9,75
US,2v2,78925297,Floridahoe,Nightslayer,Horde,Priest,Discipline,Undead,1931,3112,189,160,54
US,2v2,55866927,Babun,Nightslayer,Alliance,Mage,Frost,Gnome,1929,3135,96,62,61
US,2v2,77885369,Thenormm,Nightslayer,Horde,Shaman,Restoration,Orc,1926,3157,99,82,55
US,2v2,74199931,Numberonex,Nightslayer,Horde,,,,1920,3211,29,10,74
US,2v2,73003838,Bearizzi,Nightslayer,Horde,Druid,Restoration,Tauren,1909,3341,213,205,51
US,2v2,76119143,Vivadruid,Nightslayer,Horde,Druid,Restoration,Tauren,1907,3369,69,42,62
US,2v2,72959655,Hevn,Nightslayer,Alliance,Shaman,Restoration,Draenei,1902,3442,39,28,58
US,2v2,64450967,Yellowhat,Nightslayer,Alliance,Rogue,Subtlety,Human,1898,3509,260,232,53
US,2v2,53904516,ßiddys,Nightslayer,Alliance,Warrior,Arms,Human,1894,3545,547,558,50
US,2v2,74338279,Koreanbro,Nightslayer,Alliance,Shaman,Restoration,Draenei,1893,3559,304,255,54
US,2v2,75379836,Dyneema,Nightslayer,Horde,Druid,Restoration,Tauren,1885,3654,290,225,56
US,2v2,74674200,Keijuna,Nightslayer,Alliance,Priest,Discipline,Dwarf,1883,3676,32,11,74
US,2v2,59255925,Tektiny,Nightslayer,Alliance,Warrior,Fury,Human,1883,3676,59,44,57
US,2v2,74284748,Vivapally,Nightslayer,Horde,Paladin,Retribution,Blood Elf,1873,3798,45,40,53
US,2v2,78577645,Shivgodx,Nightslayer,Alliance,Rogue,Combat,Human,1872,3805,50,35,59
US,2v2,44947558,Gladtaco,Dreamscythe,Horde,Warrior,Arms,Orc,1869,3834,276,272,50
US,2v2,80087851,Ssrw,Nightslayer,Alliance,Warrior,Arms,Dwarf,1868,3846,35,20,64
US,2v2,77128864,Topgkor,Nightslayer,Alliance,Shaman,Restoration,Draenei,1865,3882,136,108,56
US,2v2,75372368,Milorada,Nightslayer,Alliance,Druid,Restoration,Night Elf,1862,3915,27,12,69
US,2v2,78156034,Fatherboof,Nightslayer,Alliance,Priest,Discipline,Dwarf,1861,3930,51,35,59
US,2v2,78453805,Lustñbust,Nightslayer,Horde,Shaman,Restoration,Orc,1860,3941,76,54,58
US,2v2,77857441,Awesomename,Nightslayer,Horde,Warrior,Arms,Orc,1859,3956,64,64,50
US,2v2,56263635,Flybynyte,Nightslayer,Alliance,Rogue,Subtlety,Human,1857,3982,144,118,55
US,2v2,77920417,Barassindani,Nightslayer,Horde,Priest,Discipline,Troll,1849,4094,36,20,64
US,2v2,72953067,Smartpointer,Nightslayer,Alliance,Warlock,Demonology,Gnome,1849,4094,91,46,66
US,2v2,70179305,Snotspill,Nightslayer,Horde,Rogue,Subtlety,Undead,1849,4094,87,95,48
US,2v2,61304094,Thuglivin,Nightslayer,Alliance,Mage,Frost,Gnome,1848,4109,252,233,52
US,2v2,65093793,Alors,Nightslayer,Alliance,Mage,Frost,Human,1847,4127,24,11,69
US,2v2,78687482,Wfbopxxd,Nightslayer,Horde,Shaman,Restoration,Orc,1843,4197,46,40,53
US,2v2,72982821,Borachan,Nightslayer,Alliance,Warlock,Demonology,Human,1843,4197,51,26,66
US,2v2,58423344,Offdutyninja,Nightslayer,Horde,Rogue,Combat,Undead,1839,4255,486,486,50
US,2v2,78586085,Pantech,Nightslayer,Horde,Warlock,Demonology,Undead,1839,4255,138,102,58
US,2v2,79002671,Thiccshivx,Nightslayer,Alliance,Rogue,Subtlety,Human,1836,4306,29,47,38
US,2v2,77709092,Jbarba,Nightslayer,Horde,Priest,Discipline,Undead,1834,4337,24,9,73
US,2v2,74153476,Ches,Nightslayer,Alliance,Priest,Discipline,Dwarf,1827,4474,20,11,65
US,2v2,78879291,Qtmagé,Nightslayer,Horde,Mage,Frost,Undead,1823,4546,155,124,56
US,2v2,78857961,Treevillage,Nightslayer,Alliance,Druid,Restoration,Night Elf,1820,4601,57,56,50
US,2v2,44416925,Conorlol,Dreamscythe,Alliance,Mage,Frost,Gnome,1811,4761,67,59,53
US,2v2,77557330,Shamanngela,Nightslayer,Horde,Shaman,Restoration,Troll,1801,4995,86,77,53
