region,bracket,guid,name,server,faction,class,spec,race,rating,ranking,wins,losses,winrate
EU,2v2,57353366,Zebraze,Spineshatter,Alliance,Rogue,Subtlety,Human,2343,1105,415,360,54
US,2v2,78439276,Suspex,Nightslayer,Alliance,Priest,Discipline,Dwarf,2343,699,112,65,63
EU,2v2,53672941,Bubblebrolol,Spineshatter,Horde,Paladin,Protection,Blood Elf,2342,1107,158,149,51
EU,5v5,57012726,Evílínagød,Spineshatter,Horde,Warlock,Demonology,Orc,2341,284,576,388,60
EU,5v5,53585676,Barrthas,Spineshatter,Alliance,Warrior,Arms,Human,2340,285,146,99,60
US,2v2,75663156,Yourwifesman,Nightslayer,Horde,Warrior,Arms,Orc,2340,704,143,145,50
EU,5v5,57352831,Ilc,Spineshatter,Horde,Warrior,Fury,Orc,2339,288,79,51,61
EU,5v5,52118058,Ncrr,Spineshatter,Alliance,Warlock,Demonology,Human,2336,290,168,82,67
US,3v3,73014243,Dodgeyhodgey,Nightslayer,Horde,Warlock,Demonology,Undead,2336,201,205,91,69
EU,5v5,58159490,Noopex,Spineshatter,Alliance,Priest,Discipline,Dwarf,2334,293,127,92,58
US,3v3,72184453,Monstër,Nightslayer,Horde,Warrior,Arms,Tauren,2334,205,76,56,58
US,5v5,76927765,Ssgstrong,Nightslayer,Alliance,Rogue,Subtlety,Human,2332,205,54,33,62
US,5v5,75408222,Markrutzou,Nightslayer,Alliance,Warlock,Affliction,Human,2330,209,127,64,66
EU,5v5,56756534,Fernanddos,Spineshatter,Horde,,,,2329,308,485,368,57
US,3v3,70008350,Enfreak,Nightslayer,Alliance,Rogue,Combat,Human,2329,220,94,101,48
EU,3v3,44753708,Poproguex,Spineshatter,Horde,Rogue,Subtlety,Undead,2328,451,157,129,55
EU,5v5,54494869,Insømniá,Spineshatter,Alliance,Shaman,Restoration,Draenei,2327,315,166,122,58
EU,5v5,58628643,Aktivx,Spineshatter,Horde,Shaman,Restoration,Tauren,2325,320,134,101,57
US,3v3,72729719,Dielikeadog,Nightslayer,Alliance,,,,2323,243,120,97,55
EU,2v2,48157731,Tihiz,Spineshatter,Alliance,Rogue,Subtlety,Human,2320,1192,395,395,50
US,3v3,69696384,Astroxyz,Nightslayer,Alliance,Mage,Arcane,Gnome,2319,263,67,37,64
US,5v5,77777050,Saireyå,Nightslayer,Horde,Shaman,Restoration,Orc,2319,221,127,50,72
EU,5v5,53974545,Kimii,Spineshatter,Alliance,Warlock,Demonology,Human,2317,348,172,135,56
US,2v2,75411994,Tongkim,Nightslayer,Alliance,Warlock,Demonology,Human,2313,742,103,65,61
US,5v5,79126547,Emmazen,Nightslayer,Horde,Rogue,Subtlety,Undead,2313,233,93,49,65
US,3v3,77847614,Xyvxv,Nightslayer,Alliance,Rogue,Subtlety,Human,2312,294,253,208,55
US,3v3,72953067,Smartpointer,Nightslayer,Alliance,Warlock,Demonology,Gnome,2312,294,89,54,62
US,5v5,64289093,Wuwuwemonz,Nightslayer,Alliance,Hunter,Beast Mastery,Dwarf,2312,236,82,20,80
EU,5v5,65849590,Gatzuxz,Spineshatter,Horde,Mage,Frost,Undead,2308,386,397,258,61
EU,5v5,65822997,Cowstronk,Spineshatter,Horde,Warrior,Arms,Tauren,2306,411,50,36,58
US,5v5,66624681,Treason,Nightslayer,Alliance,,,,2306,248,56,6,90
US,5v5,79385383,Eiisha,Nightslayer,Alliance,Shaman,Restoration,Draenei,2306,248,110,27,80
EU,5v5,47344448,Felgssj,Spineshatter,Alliance,Mage,Arcane,Human,2304,427,236,175,57
EU,5v5,53031916,Wórldless,Spineshatter,Alliance,Priest,Discipline,Dwarf,2304,427,67,35,66
US,2v2,68295564,Phokthisgame,Nightslayer,Horde,Druid,Restoration,Tauren,2304,759,477,360,57
US,5v5,74442650,Cooperxz,Nightslayer,Alliance,Warrior,Fury,Human,2302,259,67,42,61
EU,5v5,53061830,Worldlëss,Spineshatter,Alliance,Druid,Restoration,Night Elf,2300,459,141,95,60
US,2v2,72288128,Abub,Nightslayer,Alliance,Priest,Discipline,Dwarf,2300,769,385,371,51
US,3v3,64824348,Kozi,Nightslayer,Alliance,Rogue,Subtlety,Human,2300,364,81,59,58
US,5v5,44416925,Conorlol,Dreamscythe,Alliance,Mage,Frost,Gnome,2300,263,105,77,58
US,3v3,75379836,Dyneema,Nightslayer,Horde,Druid,Restoration,Tauren,2299,369,69,49,58
EU,5v5,44541404,Virusimunden,Spineshatter,Horde,Warlock,Destruction,Undead,2298,465,95,65,59
EU,5v5,55723496,Dimøn,Spineshatter,Horde,Shaman,Restoration,Orc,2298,465,638,380,63
US,3v3,55122535,Cinema,Nightslayer,Alliance,Priest,Discipline,Dwarf,2298,372,96,73,57
EU,5v5,52166980,Adrï,Spineshatter,Alliance,Rogue,Subtlety,Human,2296,478,50,16,76
US,5v5,58423344,Offdutyninja,Nightslayer,Horde,Rogue,Combat,Undead,2296,274,171,139,55
US,5v5,73832376,Dsquare,Nightslayer,Alliance,Rogue,Subtlety,Human,2295,276,111,54,67
EU,2v2,53248475,Alicce,Spineshatter,Alliance,Rogue,Combat,Human,2294,1275,174,159,52
EU,5v5,58557897,Xladêrz,Spineshatter,Horde,Mage,Frost,Undead,2294,483,299,208,59
EU,5v5,61156297,Nfxz,Spineshatter,Horde,Paladin,Retribution,Blood Elf,2294,483,75,51,60
US,2v2,58544861,Kazê,Nightslayer,Horde,Rogue,Subtlety,Undead,2294,785,194,153,56
EU,5v5,57451298,Nku,Spineshatter,Horde,Druid,Restoration,Tauren,2293,492,50,32,61
EU,5v5,47017295,Pmf,Spineshatter,Alliance,Druid,Restoration,Night Elf,2291,500,62,29,68
EU,2v2,54222435,Randomkelb,Spineshatter,Horde,Warlock,Demonology,Orc,2288,1293,183,146,56
EU,5v5,62372842,Topcriminal,Spineshatter,Horde,Warrior,Arms,Tauren,2285,534,75,44,63
US,5v5,46448975,Kkbytedance,Dreamscythe,Alliance,Mage,Frost,Gnome,2285,299,129,103,56
EU,5v5,51575309,Bestcmo,Spineshatter,Alliance,Druid,Restoration,Night Elf,2283,547,121,102,54
EU,5v5,59382643,Maneej,Spineshatter,Horde,Shaman,Elemental,Orc,2281,557,126,83,60
EU,5v5,61252278,Kitsuxx,Spineshatter,Horde,Warlock,Affliction,Orc,2280,563,91,64,59
US,5v5,48333105,Conorlolxd,Dreamscythe,Alliance,Priest,Discipline,Dwarf,2280,311,92,64,59
EU,5v5,65823381,Krwnz,Spineshatter,Horde,Priest,Discipline,Undead,2278,577,115,79,59
EU,5v5,44018592,Rottencheese,Spineshatter,Alliance,Paladin,Retribution,Dwarf,2278,577,63,41,61
US,2v2,76943375,Ðarkængel,Nightslayer,Horde,Priest,Discipline,Undead,2277,825,111,84,57
US,5v5,72614019,Frostveiil,Nightslayer,Alliance,Mage,Frost,Gnome,2276,319,206,127,62
EU,5v5,57529962,Magicsmith,Spineshatter,Alliance,Priest,Discipline,Dwarf,2274,618,123,98,56
EU,5v5,46365648,Psychotonka,Spineshatter,Horde,Warrior,Fury,Troll,2274,618,151,123,55
US,5v5,72859817,Wangwizard,Nightslayer,Alliance,Mage,Arcane,Gnome,2274,325,52,23,69
EU,5v5,49872887,Mehring,Spineshatter,Horde,Warrior,Arms,Orc,2272,632,149,132,53
US,2v2,75411936,Tongsuwang,Nightslayer,Alliance,Warlock,Demonology,Human,2272,843,138,69,67
EU,5v5,42670092,Karr,Spineshatter,Horde,Warrior,Arms,Orc,2268,674,145,109,57
EU,5v5,54280021,Avidós,Spineshatter,Horde,Druid,Restoration,Tauren,2267,681,118,90,57
EU,5v5,49665901,Skullhuntär,Spineshatter,Alliance,Hunter,Survival,Dwarf,2267,681,201,162,55
EU,5v5,44949878,Dnr,Spineshatter,Horde,Rogue,Combat,Undead,2267,681,146,122,54
US,5v5,58522278,Itsbae,Nightslayer,Horde,,,,2266,368,46,10,82
EU,5v5,55693492,Dàrckness,Spineshatter,Horde,Druid,Restoration,Tauren,2263,740,271,186,59
US,5v5,54643363,Kkbdcm,Dreamscythe,Alliance,Shaman,Enhancement,Draenei,2263,381,76,56,58
US,5v5,54635618,Skatjayjr,Dreamscythe,Alliance,Shaman,Restoration,Draenei,2262,383,124,81,60
EU,5v5,54409610,Foreveryoung,Spineshatter,Horde,,,,2261,764,323,206,61
EU,5v5,55811329,Myupvp,Spineshatter,Alliance,Warrior,Arms,Human,2260,786,167,182,48
EU,5v5,58084756,Gbenlock,Spineshatter,Horde,Warlock,Demonology,Orc,2259,792,72,42,63
EU,5v5,54278400,Neroargénto,Spineshatter,Horde,Priest,Discipline,Undead,2258,806,142,102,58
EU,5v5,65663299,Main,Spineshatter,Alliance,Rogue,Subtlety,Human,2258,806,61,44,58
EU,5v5,66042678,Benpittet,Spineshatter,Alliance,Warrior,Arms,Dwarf,2257,821,114,83,58
EU,5v5,43352526,Kenosu,Spineshatter,Horde,Warrior,Arms,Orc,2257,821,51,47,52
EU,2v2,52874874,Skymd,Spineshatter,Alliance,Rogue,Combat,Human,2256,1416,209,173,55
EU,5v5,57375996,Gazxd,Spineshatter,Horde,Priest,Shadow,Undead,2255,847,85,42,67
EU,5v5,45090043,Psychomania,Spineshatter,Horde,Warrior,Arms,Orc,2255,847,75,39,66
US,5v5,77861889,Devilindukex,Nightslayer,Alliance,Rogue,Subtlety,Human,2254,445,98,40,71
EU,5v5,50282481,Peanz,Spineshatter,Horde,Priest,Discipline,Undead,2253,877,142,133,52
US,5v5,61304094,Thuglivin,Nightslayer,Alliance,Mage,Frost,Gnome,2253,453,128,105,55
EU,3v3,54465163,Sóumi,Spineshatter,Alliance,Druid,Restoration,Night Elf,2251,575,113,66,63
EU,5v5,61134615,Gatzuga,Spineshatter,Horde,Priest,Discipline,Undead,2251,906,96,70,58
US,5v5,78156034,Fatherboof,Nightslayer,Alliance,Priest,Discipline,Dwarf,2251,463,96,70,58
EU,5v5,57084265,Beunheals,Spineshatter,Horde,Priest,Discipline,Undead,2250,915,176,152,54
EU,2v2,60152643,Trigny,Spineshatter,Horde,Paladin,Holy,Blood Elf,2248,1453,298,322,48
US,5v5,77920417,Barassindani,Nightslayer,Horde,Priest,Discipline,Troll,2248,484,372,194,66
US,5v5,77136932,Exactor,Nightslayer,Alliance,Rogue,Subtlety,Human,2247,492,236,136,63
US,5v5,74338279,Koreanbro,Nightslayer,Alliance,Shaman,Restoration,Draenei,2247,492,415,173,71
US,3v3,76817335,Piranhas,Nightslayer,Horde,Druid,Restoration,Tauren,2246,451,112,92,55
EU,2v2,57353461,Kefelosehola,Spineshatter,Alliance,Shaman,Restoration,Draenei,2245,1470,58,49,54
US,5v5,59807300,Pcc,Nightslayer,Horde,Priest,Discipline,Undead,2245,515,88,78,53
US,5v5,69252688,Demonkng,Nightslayer,Horde,Warlock,Demonology,Orc,2245,515,141,41,77
EU,2v2,55946648,Ghanoben,Spineshatter,Horde,Priest,Discipline,Undead,2244,1473,259,236,52
US,5v5,80215383,Timmi,Nightslayer,Horde,Paladin,Retribution,Blood Elf,2244,526,56,13,81
US,5v5,66666451,Netherdrake,Nightslayer,Horde,Rogue,Subtlety,Undead,2244,526,139,119,54
EU,5v5,65833211,Immunityxe,Spineshatter,Alliance,Warlock,Demonology,Human,2242,1008,111,83,57
US,5v5,73008743,Onlyyidao,Nightslayer,Alliance,Paladin,Retribution,Human,2242,542,143,113,56
US,5v5,78933243,Bubsjustlust,Nightslayer,Horde,Shaman,Restoration,Troll,2242,542,190,163,54
EU,2v2,65691715,Ralphcorex,Spineshatter,Horde,Druid,Restoration,Tauren,2241,1495,63,36,64
US,5v5,73088560,Thenorm,Nightslayer,Horde,Priest,Discipline,Undead,2241,560,224,196,53
US,5v5,72889289,Jibjobdruid,Nightslayer,Horde,Druid,Restoration,Tauren,2241,560,262,198,57
US,5v5,75050126,Cixyqt,Nightslayer,Horde,Druid,Balance,Tauren,2240,577,78,60,57
US,5v5,73509347,Mopzi,Nightslayer,Horde,,,,2240,577,134,105,56
US,5v5,72849593,Nedia,Nightslayer,Horde,Paladin,Retribution,Blood Elf,2239,588,75,57,57
US,2v2,54109127,Alpines,Nightslayer,Alliance,Rogue,Subtlety,Human,2238,924,1111,1058,51
EU,5v5,75724918,Kygô,Thunderstrike,Horde,Shaman,Restoration,Orc,2237,1052,109,69,61
US,5v5,73032357,Bigdealbtw,Nightslayer,Alliance,Shaman,Elemental,Draenei,2237,605,99,63,61
US,5v5,80172207,Timmidwarf,Nightslayer,Alliance,Paladin,Retribution,Dwarf,2234,632,105,73,59
US,5v5,79147345,Wyplol,Nightslayer,Alliance,Warrior,Arms,Dwarf,2234,632,120,98,55
EU,5v5,54092432,Jackwell,Spineshatter,Horde,Warrior,Arms,Orc,2233,1075,106,67,61
US,5v5,73880576,Grasschaos,Nightslayer,Alliance,Shaman,Enhancement,Draenei,2232,653,183,152,55
US,5v5,79763589,Demonsniper,Nightslayer,Horde,Hunter,Beast Mastery,Orc,2229,685,102,66,61
US,5v5,77990110,Radmeth,Nightslayer,Alliance,Shaman,Restoration,Draenei,2225,715,125,99,56
EU,5v5,58343643,Mèc,Spineshatter,Horde,Hunter,Beast Mastery,Orc,2224,1101,113,89,56
US,5v5,75405717,Twisgrass,Nightslayer,Alliance,Paladin,Retribution,Draenei,2224,731,348,288,55
US,5v5,69886012,Terrythescum,Nightslayer,Horde,Hunter,Beast Mastery,Orc,2223,748,320,283,53
US,5v5,78707022,Faustarchive,Nightslayer,Alliance,Shaman,Restoration,Draenei,2223,748,287,132,68
US,5v5,63965596,Reapersrage,Nightslayer,Alliance,Warrior,Arms,Dwarf,2223,748,113,92,55
US,5v5,79803814,Gweminator,Nightslayer,Alliance,Paladin,Retribution,Human,2223,748,304,152,67
US,5v5,80087851,Ssrw,Nightslayer,Alliance,Warrior,Arms,Dwarf,2221,769,263,135,66
US,5v5,65093793,Alors,Nightslayer,Alliance,Mage,Frost,Human,2217,812,89,58,61
EU,5v5,54720564,Dxb,Spineshatter,Alliance,Shaman,Restoration,Draenei,2214,1128,43,12,78
EU,5v5,56301748,Henryg,Spineshatter,Horde,Paladin,Holy,Blood Elf,2214,1128,92,54,63
US,5v5,78505046,Adamsandlerd,Nightslayer,Horde,Paladin,Retribution,Blood Elf,2212,868,143,116,55
EU,3v3,43347794,Krushy,Spineshatter,Horde,Shaman,Enhancement,Orc,2211,672,200,156,56
US,3v3,75372368,Milorada,Nightslayer,Alliance,Druid,Restoration,Night Elf,2209,539,89,87,51
EU,2v2,56537181,Encolol,Spineshatter,Alliance,,,,2208,1649,218,167,57
US,5v5,77026826,Goatclassx,Nightslayer,Alliance,Shaman,Enhancement,Draenei,2208,903,63,45,58
US,5v5,74092490,Shieldmonkey,Nightslayer,Horde,Priest,Discipline,Undead,2201,922,105,73,59
US,2v2,77542149,Dris,Nightslayer,Horde,Rogue,Subtlety,Undead,2198,1057,250,211,54
EU,5v5,45846195,Grobisum,Spineshatter,Horde,Warlock,Demonology,Orc,2197,1166,156,96,62
US,5v5,68870478,Baìter,Nightslayer,Horde,Priest,Discipline,Undead,2191,955,53,30,64
US,5v5,78925297,Floridahoe,Nightslayer,Horde,Priest,Discipline,Undead,2191,955,225,159,59
US,3v3,73063520,Gcp,Nightslayer,Horde,Rogue,Subtlety,Undead,2182,597,71,41,63
US,5v5,72654940,Vanskap,Nightslayer,Alliance,Warlock,Demonology,Gnome,2180,973,91,38,71
EU,2v2,49748365,Gtmneygtpaid,Spineshatter,Horde,Priest,Discipline,Undead,2173,1891,155,102,60
US,3v3,72129761,Moggingonyou,Nightslayer,Horde,Priest,Discipline,Undead,2172,630,174,145,55
US,3v3,77273700,Bísmillah,Nightslayer,Alliance,Mage,Frost,Human,2170,638,405,313,56
EU,5v5,57004707,Imruck,Spineshatter,Horde,Warlock,Destruction,Undead,2166,1257,172,147,54
US,5v5,75536343,Harloww,Nightslayer,Horde,Warrior,,Tauren,2161,1013,81,60,57
US,5v5,45454950,Wusai,Dreamscythe,Alliance,Warrior,Arms,Human,2157,1035,92,73,56
EU,2v2,56527842,Listkedra,Spineshatter,Alliance,Druid,Restoration,Night Elf,2155,2014,153,132,54
EU,2v2,43421248,Selectedx,Spineshatter,Alliance,Priest,Discipline,Dwarf,2151,2041,249,217,53
US,3v3,78879291,Qtmagé,Nightslayer,Horde,Mage,Frost,Undead,2151,686,101,78,56
US,5v5,74410067,Hotsinglemom,Nightslayer,Alliance,Mage,Arcane,Gnome,2149,1051,43,20,68
EU,2v2,65780308,Smashen,Spineshatter,Horde,Shaman,Restoration,Orc,2144,2100,104,76,58
EU,5v5,54417910,Itsmäxim,Spineshatter,Horde,Rogue,Subtlety,Undead,2143,1361,145,128,53
US,3v3,78453805,Lustñbust,Nightslayer,Horde,Shaman,Restoration,Orc,2143,716,171,127,57
US,5v5,59807254,Hgx,Nightslayer,Horde,Hunter,Beast Mastery,Orc,2142,1064,58,33,64
US,3v3,64450967,Yellowhat,Nightslayer,Alliance,Rogue,Subtlety,Human,2139,733,228,174,57
US,5v5,74003518,Wuwuwemon,Nightslayer,Alliance,Shaman,Elemental,Draenei,2139,1070,79,39,67
EU,2v2,59335686,Lerilla,Spineshatter,Alliance,Rogue,Subtlety,Human,2138,2148,93,66,58
EU,3v3,59681791,Xiaomingo,Spineshatter,Alliance,Mage,Frost,Gnome,2138,926,154,161,49
US,3v3,69420723,Kazeswd,Nightslayer,Horde,Priest,Discipline,Undead,2137,749,109,96,53
US,2v2,64144568,Anphel,Nightslayer,Alliance,Mage,Frost,Human,2136,1280,240,210,53
US,5v5,77729059,Pizazza,Nightslayer,Alliance,Priest,Discipline,Dwarf,2127,1099,202,127,61
US,5v5,79382277,Yunshoota,Nightslayer,Alliance,Shaman,Elemental,Draenei,2121,1126,71,45,61
US,5v5,74199931,Numberonex,Nightslayer,Horde,,,,2115,1150,287,127,69
US,3v3,77465379,Singa,Nightslayer,Alliance,Priest,Discipline,Dwarf,2112,832,40,29,58
US,5v5,79572372,Devilsdance,Nightslayer,Alliance,Warrior,Arms,Dwarf,2112,1166,51,27,65
EU,2v2,54119729,Bæsjemus,Spineshatter,Alliance,Warlock,Destruction,Human,2110,2426,116,100,54
EU,5v5,45035270,Karthak,Spineshatter,Horde,Shaman,Enhancement,Orc,2109,1544,136,131,51
EU,2v2,58955644,Mihawkina,Spineshatter,Alliance,Rogue,Subtlety,Human,2105,2489,102,86,54
US,5v5,78551252,Kinkysblue,Nightslayer,Horde,Shaman,Enhancement,Orc,2103,1207,249,188,57
US,5v5,44630928,Skatjay,Dreamscythe,Alliance,Druid,Restoration,Night Elf,2101,1217,65,53,55
US,3v3,70179305,Snotspill,Nightslayer,Horde,Rogue,Subtlety,Undead,2100,883,64,50,56
EU,5v5,56340652,Sîggzýø,Spineshatter,Alliance,Paladin,Retribution,Human,2097,1656,119,107,53
US,5v5,51720821,Dummydummys,Dreamscythe,Alliance,Priest,Holy,Human,2096,1233,168,133,56
EU,5v5,53793605,Jonesz,Spineshatter,Alliance,Mage,Frost,Human,2095,1678,99,83,54
EU,2v2,84909999,Kukuna,Thunderstrike,Alliance,Mage,Arcane,Gnome,2094,2628,312,232,57
US,5v5,55866927,Babun,Nightslayer,Alliance,Mage,Frost,Gnome,2090,1258,49,10,83
US,5v5,59255925,Tektiny,Nightslayer,Alliance,Warrior,Fury,Human,2085,1285,73,52,58
US,5v5,73385188,Tekret,Nightslayer,Alliance,Paladin,Retribution,Human,2084,1296,66,51,56
US,5v5,54696397,Luckydummys,Dreamscythe,Alliance,Shaman,Restoration,Draenei,2079,1325,48,45,52
EU,2v2,60186644,Patinsø,Spineshatter,Horde,Druid,Restoration,Tauren,2076,2784,162,198,45
US,3v3,69131927,Kyojinsan,Dreamscythe,Horde,Mage,Arcane,Undead,2075,996,233,151,61
US,5v5,79299283,Bfzsucks,Nightslayer,Horde,Druid,Restoration,Tauren,2073,1378,68,43,61
EU,3v3,53929442,Anårion,Spineshatter,Alliance,Warrior,Arms,Human,2071,1303,62,39,61
US,5v5,72982821,Borachan,Nightslayer,Alliance,Warlock,Demonology,Human,2069,1411,68,41,62
EU,2v2,57518691,Ebychislychi,Spineshatter,Horde,Rogue,Subtlety,Undead,2058,2991,43,20,68
EU,2v2,57027646,Tupil,Spineshatter,Alliance,Warrior,Arms,Human,2056,3013,49,38,56
US,5v5,77641066,Wfbotx,Nightslayer,Alliance,Shaman,Restoration,Draenei,2056,1516,32,24,57
US,5v5,74065654,Pillarbrain,Nightslayer,Horde,Shaman,Elemental,Orc,2049,1583,157,82,66
EU,5v5,59297871,Maneek,Spineshatter,Horde,Hunter,Beast Mastery,Orc,2048,2120,74,53,58
US,3v3,60156064,Hiddenmirror,Nightslayer,Horde,Rogue,Subtlety,Undead,2048,1145,253,205,55
EU,2v2,57517056,Lerja,Spineshatter,Horde,Druid,Restoration,Tauren,2047,3117,97,75,56
US,5v5,74301049,Mxmlx,Nightslayer,Alliance,Paladin,Retribution,Human,2047,1605,60,28,68
US,2v2,66183972,Erikweisz,Nightslayer,Horde,Rogue,Subtlety,Undead,2045,1833,103,85,55
US,2v2,66827636,Kazexdd,Nightslayer,Horde,Druid,Restoration,Tauren,2045,1833,222,199,53
US,5v5,61803762,Shamannx,Nightslayer,Horde,Shaman,Enhancement,Tauren,2045,1623,125,101,55
US,5v5,78259911,Hexsham,Nightslayer,Horde,Shaman,Enhancement,Troll,2044,1640,76,58,57
EU,2v2,65756960,Allydeadin,Spineshatter,Alliance,Paladin,Holy,Dwarf,2036,3279,338,300,53
EU,5v5,55781821,Os,Spineshatter,Alliance,Shaman,Restoration,Draenei,2031,2359,56,39,59
EU,3v3,81752750,Otrokina,Thunderstrike,Horde,Warlock,Demonology,Orc,2027,1656,169,84,67
US,5v5,74202610,Jibjobjruid,Nightslayer,Horde,Druid,Restoration,Tauren,2024,1872,212,100,68
US,5v5,78010054,Bøømer,Nightslayer,Horde,Warrior,Arms,Orc,2023,1887,110,84,57
EU,2v2,57437608,Shookone,Spineshatter,Alliance,Warrior,Arms,Dwarf,2020,3538,85,71,54
US,5v5,70252188,Shamanntha,Nightslayer,Horde,Warrior,Arms,Orc,2017,1999,105,90,54
US,5v5,70357005,Nuca,Nightslayer,Alliance,Priest,Discipline,Human,2016,2035,153,121,56
EU,2v2,55570969,Schaumamal,Spineshatter,Alliance,Warrior,Arms,Gnome,2015,3668,80,85,48
US,5v5,72928167,Stinkeeboi,Nightslayer,Alliance,Shaman,Restoration,Draenei,2015,2060,69,49,58
EU,2v2,54087379,Pidgetmôrn,Spineshatter,Alliance,Mage,Frost,Gnome,2014,3700,111,97,53
EU,3v3,52119558,Kimurä,Spineshatter,Horde,Warlock,Demonology,Undead,2009,1849,62,51,55
US,2v2,78453165,Wolfraud,Nightslayer,Alliance,Warrior,Arms,Gnome,2006,2296,77,60,56
US,3v3,79123684,Mogginonyah,Nightslayer,Horde,Shaman,Restoration,Orc,2006,1489,139,127,52
US,5v5,77950903,Jayspark,Nightslayer,Horde,Shaman,Elemental,Orc,2004,2308,215,212,50
EU,5v5,51327348,Spreadyx,Thunderstrike,Alliance,Warrior,Fury,Gnome,2003,3054,105,86,55
US,5v5,79824819,Twotontruck,Nightslayer,Horde,Mage,Frost,Undead,2003,2337,75,50,60
US,2v2,77287246,Shawdydee,Nightslayer,Horde,Warlock,Demonology,Orc,2002,2402,94,86,52
EU,5v5,57202731,Raghul,Spineshatter,Horde,Warrior,Arms,Orc,2001,3118,70,65,52
US,2v2,53889978,Tonzofstunz,Nightslayer,Horde,Rogue,Subtlety,Undead,2000,2457,90,64,58
US,3v3,76439080,Neverxresist,Nightslayer,Horde,Rogue,Subtlety,Undead,1998,1592,38,20,66
US,2v2,76627425,Itsmebuu,Nightslayer,Horde,Priest,Discipline,Undead,1997,2510,74,64,54
US,3v3,78196671,Notmiami,Nightslayer,Alliance,Warlock,Demonology,Human,1996,1609,289,258,53
US,5v5,72959655,Hevn,Nightslayer,Alliance,Shaman,Restoration,Draenei,1990,2513,196,173,53
EU,5v5,65977303,Espressø,Spineshatter,Horde,Priest,Discipline,Undead,1989,3365,185,159,54
EU,5v5,55760872,Furythoridal,Spineshatter,Horde,Hunter,Beast Mastery,Troll,1989,3365,61,46,57
EU,2v2,62994696,Gydwnie,Spineshatter,Horde,Druid,Restoration,Tauren,1986,4399,137,114,55
EU,3v3,57577346,Vieilorc,Spineshatter,Horde,Warlock,Demonology,Orc,1985,2148,29,15,66
US,3v3,74316945,Kaidezx,Nightslayer,Alliance,Rogue,Subtlety,Human,1984,1673,76,55,58
US,3v3,69900303,Vivaud,Nightslayer,Horde,Rogue,Subtlety,Undead,1979,1708,152,130,54
US,2v2,61629066,Armbarrw,Nightslayer,Horde,Warrior,Fury,Orc,1978,2691,167,146,53
US,5v5,64630822,Onetontruck,Nightslayer,Horde,Mage,Arcane,Undead,1976,2713,167,158,51
US,2v2,70484649,Inoj,Nightslayer,Horde,Warlock,Demonology,Orc,1975,2718,138,91,60
US,5v5,65496562,Overhealer,Nightslayer,Horde,Shaman,Elemental,Orc,1972,2771,122,100,55
US,5v5,78378539,Koreanbros,Nightslayer,Alliance,Paladin,Protection,Human,1971,2788,171,155,52
US,5v5,73016957,Harddad,Nightslayer,Horde,Warrior,Fury,Orc,1971,2788,75,66,53
US,5v5,101642681,Kinkyssham,Dreamscythe,Horde,Shaman,Enhancement,Orc,1970,2812,115,68,63
EU,5v5,45171868,Selenachain,Spineshatter,Horde,Shaman,Enhancement,Troll,1968,3784,86,61,59
US,5v5,46774697,Skatjaymd,Dreamscythe,Alliance,Priest,Discipline,Human,1968,2844,97,56,63
EU,2v2,58955677,Warkaglaive,Spineshatter,Alliance,Warrior,Fury,Human,1965,4650,37,24,61
US,5v5,57873277,Simbaähunter,Nightslayer,Alliance,Hunter,Survival,Dwarf,1964,2901,161,149,52
US,5v5,77885369,Thenormm,Nightslayer,Horde,Shaman,Restoration,Orc,1963,2914,347,290,54
US,5v5,48978443,Wuupaw,Dreamscythe,Alliance,Druid,Feral Combat,Night Elf,1961,2935,47,26,64
US,5v5,78633549,Innôcent,Nightslayer,Alliance,Paladin,Protection,Human,1961,2935,125,92,58
EU,5v5,50173549,Fishroll,Spineshatter,Horde,Hunter,Beast Mastery,Orc,1958,4012,32,17,65
US,3v3,80274760,Brainlocked,Nightslayer,Horde,Mage,Frost,Undead,1958,1878,53,31,63
US,3v3,72225768,Murderyou,Nightslayer,Horde,Rogue,Subtlety,Undead,1956,1905,23,18,56
EU,2v2,54274616,Hordedadin,Spineshatter,Horde,Paladin,Holy,Blood Elf,1948,4874,621,613,50
EU,2v2,47213255,Rezik,Spineshatter,Alliance,Hunter,Survival,Dwarf,1945,4914,31,13,70
US,5v5,68380131,Petco,Nightslayer,Alliance,Hunter,Beast Mastery,Dwarf,1943,3213,172,175,50
US,5v5,74631209,Houseofbeef,Nightslayer,Horde,Druid,Balance,Tauren,1942,3234,76,63,55
US,5v5,47802056,Wuup,Dreamscythe,Alliance,Paladin,Protection,Human,1942,3234,49,21,70
EU,2v2,42662940,Maringshamy,Spineshatter,Horde,Shaman,Restoration,Tauren,1941,4985,196,171,53
EU,5v5,53106274,Thegreât,Spineshatter,Horde,Mage,Frost,Undead,1938,4498,171,161,52
US,2v2,56313297,Ogogrtd,Nightslayer,Alliance,Mage,Frost,Gnome,1935,3078,53,39,58
US,3v3,78857961,Treevillage,Nightslayer,Alliance,Druid,Restoration,Night Elf,1935,2155,45,27,62
US,3v3,76119143,Vivadruid,Nightslayer,Horde,Druid,Restoration,Tauren,1932,2193,192,149,56
US,5v5,66016870,Petnovagodx,Nightslayer,Horde,Mage,Frost,Undead,1932,3440,77,53,59
US,5v5,78132653,Pureshadow,Nightslayer,Horde,Priest,Discipline,Undead,1932,3440,163,119,58
