region,bracket,guid,name,server,faction,class,spec,race,rating,ranking,wins,losses,winrate
EU,5v5,59098692,Krawnzx,Spineshatter,Horde,Priest,Discipline,Undead,2492,99,284,150,65
EU,5v5,55946541,Torstenlockx,Spineshatter,Horde,Warlock,Demonology,Orc,2492,99,126,74,63
EU,5v5,57073665,Racarîa,Spineshatter,Horde,Priest,Discipline,Undead,2491,105,135,45,75
EU,5v5,59632769,Vøldémórt,Spineshatter,Horde,,,,2490,112,365,224,62
EU,5v5,65759433,Imxn,Spineshatter,Alliance,Rogue,Subtlety,Human,2490,112,118,77,61
EU,5v5,44995830,Wingbalx,Spineshatter,Alliance,Warlock,Demonology,Gnome,2489,117,180,77,70
EU,5v5,59759190,Oscarkóz,Spineshatter,Alliance,Shaman,Restoration,Draenei,2488,122,334,233,59
EU,5v5,47142560,Venomdead,Spineshatter,Horde,Mage,Frost,Undead,2488,122,305,146,68
EU,5v5,54560515,Nëmêsïs,Spineshatter,Horde,Warlock,Demonology,Orc,2488,122,620,252,71
EU,5v5,54017251,Soumí,Spineshatter,Alliance,Priest,Discipline,Dwarf,2484,152,134,63,68
EU,5v5,42609485,Tonyteabagz,Spineshatter,Horde,Mage,Frost,Undead,2484,152,121,58,68
EU,5v5,53401384,Wallishko,Spineshatter,Horde,Shaman,Enhancement,Orc,2482,161,122,48,72
EU,5v5,54870916,Ivanatrúmp,Spineshatter,Alliance,Mage,Frost,Gnome,2482,161,419,289,59
EU,5v5,65787297,Oouoou,Spineshatter,Alliance,Priest,Discipline,Dwarf,2482,161,143,36,80
EU,5v5,59294298,Rently,Spineshatter,Horde,Shaman,Restoration,Tauren,2474,179,562,378,60
EU,5v5,51888443,Iææaææaææeæl,Spineshatter,Horde,Rogue,Subtlety,Undead,2472,181,76,42,64
EU,5v5,53978876,Maaxmill,Spineshatter,Horde,Warrior,Arms,Orc,2452,183,76,38,67
EU,5v5,63526651,Neeyy,Spineshatter,Horde,Shaman,Restoration,Orc,2451,184,202,123,62
EU,5v5,53090412,Eidy,Spineshatter,Alliance,Priest,Discipline,Dwarf,2417,204,111,63,64
EU,5v5,54913219,Maggismith,Spineshatter,Alliance,Shaman,Restoration,Draenei,2414,208,165,120,58
EU,5v5,53910715,Scryception,Spineshatter,Alliance,Warlock,Demonology,Human,2405,217,246,167,60
EU,5v5,61198391,Dedmanwalkn,Spineshatter,Horde,Priest,Discipline,Undead,2384,229,138,107,56
EU,5v5,46483603,Obenohne,Spineshatter,Horde,Shaman,Restoration,Troll,2383,231,157,92,63
EU,5v5,62376145,Dedmanwar,Spineshatter,Horde,Warrior,Fury,Orc,2374,235,151,81,65
EU,5v5,61214804,Freemaxim,Spineshatter,Horde,Mage,Arcane,Troll,2369,237,204,141,59
EU,5v5,56576688,Youngster,Spineshatter,Alliance,Shaman,Restoration,Draenei,2366,238,183,94,66
EU,5v5,54677758,Secretagentq,Spineshatter,Alliance,Warlock,Demonology,Human,2363,240,219,121,64
EU,5v5,57360455,Immunityx,Spineshatter,Horde,Rogue,Subtlety,Undead,2362,241,168,140,55
EU,5v5,55596646,Nëmêsis,Spineshatter,Alliance,Warlock,Demonology,Human,2355,256,220,119,65
EU,5v5,44204114,Scryna,Spineshatter,Horde,Warlock,Demonology,Undead,2354,258,89,60,60
EU,5v5,55433587,Tourdemoney,Spineshatter,Alliance,,,,2353,259,301,161,65
EU,5v5,57406722,Azongash,Spineshatter,Horde,Shaman,Restoration,Orc,2350,262,82,56,59
EU,5v5,55768162,Ambushovna,Spineshatter,Alliance,Rogue,Subtlety,Human,2345,271,64,44,59
EU,5v5,55804580,Lemøñ,Spineshatter,Alliance,Priest,Discipline,Dwarf,2345,271,64,44,59
EU,5v5,58138100,Gotchå,Spineshatter,Horde,Rogue,Combat,Undead,2345,271,57,20,74
EU,5v5,44263160,Ramzoo,Spineshatter,Horde,Rogue,Subtlety,Undead,2344,277,81,48,63
EU,5v5,57012726,Evílínagød,Spineshatter,Horde,Warlock,Demonology,Orc,2341,284,576,388,60
EU,5v5,53585676,Barrthas,Spineshatter,Alliance,Warrior,Arms,Human,2340,285,146,99,60
EU,5v5,57352831,Ilc,Spineshatter,Horde,Warrior,Fury,Orc,2339,288,79,51,61
EU,5v5,52118058,Ncrr,Spineshatter,Alliance,Warlock,Demonology,Human,2336,290,168,82,67
EU,5v5,58159490,Noopex,Spineshatter,Alliance,Priest,Discipline,Dwarf,2334,293,127,92,58
EU,5v5,43210197,Txi,Spineshatter,Horde,Mage,Frost,Undead,2333,295,140,83,63
EU,5v5,61156300,Gxi,Spineshatter,Horde,Rogue,Subtlety,Undead,2330,305,144,102,59
EU,5v5,56756534,Fernanddos,Spineshatter,Horde,,,,2329,308,485,368,57
EU,5v5,54494869,Insømniá,Spineshatter,Alliance,Shaman,Restoration,Draenei,2327,315,166,122,58
EU,5v5,58628643,Aktivx,Spineshatter,Horde,Shaman,Restoration,Tauren,2325,320,134,101,57
EU,5v5,45510200,Eozi,Spineshatter,Alliance,Priest,Discipline,Dwarf,2318,344,43,10,81
EU,5v5,53974545,Kimii,Spineshatter,Alliance,Warlock,Demonology,Human,2317,348,172,135,56
EU,5v5,42559328,Jixxo,Spineshatter,Alliance,Mage,Frost,Human,2317,348,216,135,62
EU,5v5,54234569,Wingbâl,Spineshatter,Alliance,Warlock,Demonology,Human,2312,372,107,40,73
EU,5v5,65849590,Gatzuxz,Spineshatter,Horde,Mage,Frost,Undead,2308,386,397,258,61
EU,5v5,65822997,Cowstronk,Spineshatter,Horde,Warrior,Arms,Tauren,2306,411,50,36,58
EU,5v5,53786873,Bestgr,Spineshatter,Alliance,Rogue,Subtlety,Human,2305,419,69,57,55
EU,5v5,47344448,Felgssj,Spineshatter,Alliance,Mage,Arcane,Human,2304,427,236,175,57
EU,5v5,53031916,Wórldless,Spineshatter,Alliance,Priest,Discipline,Dwarf,2304,427,67,35,66
EU,5v5,57348579,Petràxs,Spineshatter,Horde,,,,2303,434,58,20,74
EU,5v5,53061830,Worldlëss,Spineshatter,Alliance,Druid,Restoration,Night Elf,2300,459,141,95,60
EU,5v5,44753708,Poproguex,Spineshatter,Horde,Rogue,Subtlety,Undead,2298,465,102,81,56
EU,5v5,44541404,Virusimunden,Spineshatter,Horde,Warlock,Destruction,Undead,2298,465,95,65,59
EU,5v5,55723496,Dimøn,Spineshatter,Horde,Shaman,Restoration,Orc,2298,465,638,380,63
EU,5v5,53817157,Fourbyfour,Spineshatter,Horde,Shaman,Restoration,Orc,2297,473,116,89,57
EU,5v5,52166980,Adrï,Spineshatter,Alliance,Rogue,Subtlety,Human,2296,478,50,16,76
EU,5v5,58557897,Xladêrz,Spineshatter,Horde,Mage,Frost,Undead,2294,483,299,208,59
EU,5v5,61156297,Nfxz,Spineshatter,Horde,Paladin,Retribution,Blood Elf,2294,483,75,51,60
EU,5v5,57451298,Nku,Spineshatter,Horde,Druid,Restoration,Tauren,2293,492,50,32,61
EU,5v5,47017295,Pmf,Spineshatter,Alliance,Druid,Restoration,Night Elf,2291,500,62,29,68
EU,5v5,48157731,Tihiz,Spineshatter,Alliance,Rogue,Subtlety,Human,2290,512,98,81,55
EU,5v5,62422830,Shadovkilah,Spineshatter,Horde,Rogue,Subtlety,Undead,2288,520,115,90,56
EU,5v5,46677314,Zulpí,Spineshatter,Alliance,Rogue,Subtlety,Human,2288,520,101,78,56
EU,5v5,62372842,Topcriminal,Spineshatter,Horde,Warrior,Arms,Tauren,2285,534,75,44,63
EU,5v5,51575309,Bestcmo,Spineshatter,Alliance,Druid,Restoration,Night Elf,2283,547,121,102,54
EU,5v5,42870597,Libertine,Spineshatter,Alliance,Priest,Discipline,Dwarf,2282,549,93,59,61
EU,5v5,59382643,Maneej,Spineshatter,Horde,Shaman,Elemental,Orc,2281,557,126,83,60
EU,5v5,61252278,Kitsuxx,Spineshatter,Horde,Warlock,Affliction,Orc,2280,563,91,64,59
EU,5v5,65823381,Krwnz,Spineshatter,Horde,Priest,Discipline,Undead,2278,577,115,79,59
EU,5v5,44018592,Rottencheese,Spineshatter,Alliance,Paladin,Retribution,Dwarf,2278,577,63,41,61
EU,5v5,53672941,Bubblebrolol,Spineshatter,Horde,Paladin,Protection,Blood Elf,2278,577,81,72,53
EU,5v5,57529962,Magicsmith,Spineshatter,Alliance,Priest,Discipline,Dwarf,2274,618,123,98,56
EU,5v5,46365648,Psychotonka,Spineshatter,Horde,Warrior,Fury,Troll,2274,618,151,123,55
EU,5v5,49872887,Mehring,Spineshatter,Horde,Warrior,Arms,Orc,2272,632,149,132,53
EU,5v5,42670092,Karr,Spineshatter,Horde,Warrior,Arms,Orc,2268,674,145,109,57
EU,5v5,54280021,Avidós,Spineshatter,Horde,Druid,Restoration,Tauren,2267,681,118,90,57
EU,5v5,49665901,Skullhuntär,Spineshatter,Alliance,Hunter,Survival,Dwarf,2267,681,201,162,55
EU,5v5,44949878,Dnr,Spineshatter,Horde,Rogue,Combat,Undead,2267,681,146,122,54
EU,5v5,65610504,Juleszdot,Spineshatter,Alliance,Warlock,Destruction,Human,2264,725,90,60,60
EU,5v5,55693492,Dàrckness,Spineshatter,Horde,Druid,Restoration,Tauren,2263,740,271,186,59
EU,5v5,54409610,Foreveryoung,Spineshatter,Horde,,,,2261,764,323,206,61
EU,5v5,55811329,Myupvp,Spineshatter,Alliance,Warrior,Arms,Human,2260,786,167,182,48
EU,5v5,58084756,Gbenlock,Spineshatter,Horde,Warlock,Demonology,Orc,2259,792,72,42,63
EU,5v5,54278400,Neroargénto,Spineshatter,Horde,Priest,Discipline,Undead,2258,806,142,102,58
EU,5v5,65663299,Main,Spineshatter,Alliance,Rogue,Subtlety,Human,2258,806,61,44,58
EU,5v5,66042678,Benpittet,Spineshatter,Alliance,Warrior,Arms,Dwarf,2257,821,114,83,58
EU,5v5,43352526,Kenosu,Spineshatter,Horde,Warrior,Arms,Orc,2257,821,51,47,52
EU,5v5,57375996,Gazxd,Spineshatter,Horde,Priest,Shadow,Undead,2255,847,85,42,67
EU,5v5,45090043,Psychomania,Spineshatter,Horde,Warrior,Arms,Orc,2255,847,75,39,66
EU,5v5,50282481,Peanz,Spineshatter,Horde,Priest,Discipline,Undead,2253,877,142,133,52
EU,5v5,61134615,Gatzuga,Spineshatter,Horde,Priest,Discipline,Undead,2251,906,96,70,58
EU,5v5,57084265,Beunheals,Spineshatter,Horde,Priest,Discipline,Undead,2250,915,176,152,54
EU,5v5,55810907,Naserx,Spineshatter,Alliance,Priest,Discipline,Dwarf,2245,982,113,116,49
EU,5v5,47442526,Yaphéts,Spineshatter,Alliance,Priest,Discipline,Dwarf,2244,991,58,16,78
EU,5v5,65833211,Immunityxe,Spineshatter,Alliance,Warlock,Demonology,Human,2242,1008,111,83,57
EU,5v5,54297047,Retalia,Spineshatter,Horde,Priest,Discipline,Troll,2241,1030,49,33,60
EU,5v5,75724918,Kygô,Thunderstrike,Horde,Shaman,Restoration,Orc,2237,1052,109,69,61
EU,5v5,54092432,Jackwell,Spineshatter,Horde,Warrior,Arms,Orc,2233,1075,106,67,61
EU,5v5,58343643,Mèc,Spineshatter,Horde,Hunter,Beast Mastery,Orc,2224,1101,113,89,56
EU,5v5,54720564,Dxb,Spineshatter,Alliance,Shaman,Restoration,Draenei,2214,1128,43,12,78
EU,5v5,56301748,Henryg,Spineshatter,Horde,Paladin,Holy,Blood Elf,2214,1128,92,54,63
EU,5v5,42919725,Crtxd,Spineshatter,Alliance,Paladin,Holy,Dwarf,2212,1135,78,46,63
EU,5v5,45846195,Grobisum,Spineshatter,Horde,Warlock,Demonology,Orc,2197,1166,156,96,62
EU,5v5,58506029,Neepzén,Spineshatter,Horde,Warlock,Demonology,Orc,2175,1230,51,37,58
EU,5v5,59456672,Yàharam,Spineshatter,Horde,Priest,Discipline,Troll,2169,1247,91,34,73
EU,5v5,57004707,Imruck,Spineshatter,Horde,Warlock,Destruction,Undead,2166,1257,172,147,54
EU,5v5,54417910,Itsmäxim,Spineshatter,Horde,Rogue,Subtlety,Undead,2143,1361,145,128,53
EU,5v5,55946648,Ghanoben,Spineshatter,Horde,Priest,Discipline,Undead,2142,1364,76,56,58
EU,5v5,54411851,Powérmust,Spineshatter,Horde,Rogue,Subtlety,Undead,2133,1416,96,54,64
EU,5v5,61706974,Thirtyoneyo,Spineshatter,Alliance,Priest,Discipline,Dwarf,2109,1544,67,39,63
EU,5v5,45035270,Karthak,Spineshatter,Horde,Shaman,Enhancement,Orc,2109,1544,136,131,51
EU,5v5,43421248,Selectedx,Spineshatter,Alliance,Priest,Discipline,Dwarf,2097,1656,105,95,52
EU,5v5,56340652,Sîggzýø,Spineshatter,Alliance,Paladin,Retribution,Human,2097,1656,119,107,53
EU,5v5,53793605,Jonesz,Spineshatter,Alliance,Mage,Frost,Human,2095,1678,99,83,54
EU,5v5,51863649,Mirok,Spineshatter,Horde,Druid,Restoration,Tauren,2080,1788,50,32,61
EU,5v5,54316710,Movemént,Spineshatter,Alliance,Priest,Discipline,Dwarf,2058,2026,171,151,53
EU,5v5,59297871,Maneek,Spineshatter,Horde,Hunter,Beast Mastery,Orc,2048,2120,74,53,58
EU,5v5,55781821,Os,Spineshatter,Alliance,Shaman,Restoration,Draenei,2031,2359,56,39,59
EU,5v5,55385048,Darkjacob,Spineshatter,Horde,Priest,Discipline,Undead,2014,2711,109,91,54
EU,5v5,61156268,Põwermust,Spineshatter,Horde,Rogue,Subtlety,Undead,2012,2763,36,27,57
EU,5v5,51463867,Nightcrezy,Spineshatter,Horde,Rogue,Subtlety,Undead,2010,2824,48,35,58
EU,5v5,45402562,Nokkie,Spineshatter,Alliance,Priest,Discipline,Dwarf,2008,2892,48,29,62
EU,5v5,61156298,Pøwermust,Spineshatter,Horde,Rogue,Subtlety,Undead,2005,2981,53,36,60
EU,5v5,65691715,Ralphcorex,Spineshatter,Horde,Druid,Restoration,Tauren,2003,3054,30,14,68
EU,5v5,51327348,Spreadyx,Thunderstrike,Alliance,Warrior,Fury,Gnome,2003,3054,105,86,55
EU,5v5,57202731,Raghul,Spineshatter,Horde,Warrior,Arms,Orc,2001,3118,70,65,52
EU,5v5,65977303,Espressø,Spineshatter,Horde,Priest,Discipline,Undead,1989,3365,185,159,54
EU,5v5,55760872,Furythoridal,Spineshatter,Horde,Hunter,Beast Mastery,Troll,1989,3365,61,46,57
EU,5v5,57211476,Boucletotale,Spineshatter,Horde,Mage,Frost,Undead,1978,3575,41,16,72
EU,5v5,57846765,Jimoly,Spineshatter,Alliance,Priest,Holy,Dwarf,1976,3603,62,47,57
EU,5v5,49911464,Brogtor,Spineshatter,Alliance,Hunter,Survival,Dwarf,1972,3676,39,28,58
EU,5v5,45174585,Sandalimx,Spineshatter,Horde,Priest,Discipline,Troll,1972,3676,76,66,54
EU,5v5,57437608,Shookone,Spineshatter,Alliance,Warrior,Arms,Dwarf,1970,3730,50,37,57
EU,5v5,45171868,Selenachain,Spineshatter,Horde,Shaman,Enhancement,Troll,1968,3784,86,61,59
EU,5v5,55898652,Djcat,Spineshatter,Alliance,Priest,Discipline,Dwarf,1967,3806,50,29,63
EU,5v5,50173549,Fishroll,Spineshatter,Horde,Hunter,Beast Mastery,Orc,1958,4012,32,17,65
EU,5v5,57353461,Kefelosehola,Spineshatter,Alliance,Shaman,Restoration,Draenei,1957,4039,199,143,58
EU,5v5,42909845,Promiscuousw,Spineshatter,Horde,Warlock,Demonology,Orc,1946,4306,25,13,66
EU,5v5,61671751,Thefîsherman,Spineshatter,Horde,Priest,Discipline,Undead,1946,4306,147,105,58
EU,5v5,60152643,Trigny,Spineshatter,Horde,Paladin,Holy,Blood Elf,1945,4335,79,44,64
EU,5v5,63894660,Bæsjehore,Spineshatter,Alliance,Rogue,Subtlety,Human,1940,4455,51,37,58
EU,5v5,53106274,Thegreât,Spineshatter,Horde,Mage,Frost,Undead,1938,4498,171,161,52
EU,5v5,53745652,Oscarkoz,Spineshatter,Alliance,Druid,Restoration,Night Elf,1935,4579,30,13,70
EU,5v5,54559212,Móóo,Thunderstrike,Horde,Druid,Restoration,Tauren,1927,4783,93,103,47
EU,5v5,51481719,Isabellala,Spineshatter,Alliance,Rogue,Subtlety,Human,1925,4833,24,17,59
EU,5v5,47603104,Virusibuen,Spineshatter,Horde,Hunter,Beast Mastery,Troll,1925,4833,119,120,50
EU,5v5,61175170,Enlightmee,Spineshatter,Alliance,Priest,Discipline,Dwarf,1921,4952,44,30,59
