region,bracket,guid,name,server,faction,class,spec,race,rating,ranking,wins,losses,winrate
EU,3v3,58506029,Neepzén,Spineshatter,Horde,Warlock,Demonology,Orc,2319,472,117,84,58
EU,3v3,43647283,Imx,Spineshatter,Horde,Rogue,Subtlety,Undead,2316,475,594,362,62
EU,3v3,44995830,Wingbalx,Spineshatter,Alliance,Warlock,Demonology,Gnome,2304,489,69,31,69
EU,3v3,61156300,Gxi,Spineshatter,Horde,Rogue,Subtlety,Undead,2290,509,134,104,56
EU,3v3,43210197,Txi,Spineshatter,Horde,Mage,Frost,Undead,2290,509,137,100,58
EU,3v3,53745652,Oscarkoz,Spineshatter,Alliance,Druid,Restoration,Night Elf,2284,520,214,136,61
EU,3v3,54234569,Wingbâl,Spineshatter,Alliance,Warlock,Demonology,Human,2277,533,123,78,61
EU,3v3,59848727,Likeapríest,Spineshatter,Horde,Rogue,Subtlety,Undead,2276,536,207,139,60
EU,3v3,57360455,Immunityx,Spineshatter,Horde,Rogue,Subtlety,Undead,2270,545,267,258,51
EU,3v3,54465163,Sóumi,Spineshatter,Alliance,Druid,Restoration,Night Elf,2251,575,113,66,63
EU,3v3,57020726,Fijitaa,Spineshatter,Alliance,Priest,Discipline,Dwarf,2241,598,76,52,59
EU,3v3,46677314,Zulpí,Spineshatter,Alliance,Rogue,Subtlety,Human,2239,602,106,61,63
EU,3v3,51481719,Isabellala,Spineshatter,Alliance,Rogue,Subtlety,Human,2233,614,308,243,56
EU,3v3,54017251,Soumí,Spineshatter,Alliance,Priest,Discipline,Dwarf,2224,636,210,139,60
EU,3v3,55466175,Torstenmagea,Spineshatter,Alliance,Mage,Frost,Human,2221,643,164,125,57
EU,3v3,59759190,Oscarkóz,Spineshatter,Alliance,Shaman,Restoration,Draenei,2220,645,111,69,62
EU,3v3,58086353,Zetonitty,Spineshatter,Horde,Rogue,Subtlety,Undead,2218,651,64,41,61
EU,3v3,57073665,Racarîa,Spineshatter,Horde,Priest,Discipline,Undead,2214,664,108,74,59
EU,3v3,43347794,Krushy,Spineshatter,Horde,Shaman,Enhancement,Orc,2211,672,200,156,56
EU,3v3,54411851,Powérmust,Spineshatter,Horde,Rogue,Subtlety,Undead,2210,679,53,47,53
EU,3v3,47344448,Felgssj,Spineshatter,Alliance,Mage,Arcane,Human,2206,691,190,119,61
EU,3v3,52303399,Powermustx,Spineshatter,Alliance,Rogue,Subtlety,Human,2204,698,34,17,67
EU,3v3,48157731,Tihiz,Spineshatter,Alliance,Rogue,Subtlety,Human,2201,708,75,52,59
EU,3v3,54677758,Secretagentq,Spineshatter,Alliance,Warlock,Demonology,Human,2197,720,489,357,58
EU,3v3,44263160,Ramzoo,Spineshatter,Horde,Rogue,Subtlety,Undead,2185,739,61,50,55
EU,3v3,55946541,Torstenlockx,Spineshatter,Horde,Warlock,Demonology,Orc,2183,749,145,100,59
EU,3v3,57352831,Ilc,Spineshatter,Horde,Warrior,Fury,Orc,2174,777,132,118,53
EU,3v3,53029707,Groupthérapy,Spineshatter,Alliance,Druid,Restoration,Night Elf,2171,788,220,199,53
EU,3v3,55433587,Tourdemoney,Spineshatter,Alliance,,,,2162,825,662,479,58
EU,3v3,42870597,Libertine,Spineshatter,Alliance,Priest,Discipline,Dwarf,2154,859,53,25,68
EU,3v3,47142560,Venomdead,Spineshatter,Horde,Mage,Frost,Undead,2151,870,145,114,56
EU,3v3,55768162,Ambushovna,Spineshatter,Alliance,Rogue,Subtlety,Human,2141,918,34,25,58
EU,3v3,59681791,Xiaomingo,Spineshatter,Alliance,Mage,Frost,Gnome,2138,926,154,161,49
EU,3v3,54297047,Retalia,Spineshatter,Horde,Priest,Discipline,Troll,2134,951,109,66,62
EU,3v3,58138100,Gotchå,Spineshatter,Horde,Rogue,Combat,Undead,2132,959,49,41,54
EU,3v3,43939764,Níeze,Spineshatter,Horde,Priest,Discipline,Troll,2113,1041,72,30,71
EU,3v3,52118058,Ncrr,Spineshatter,Alliance,Warlock,Demonology,Human,2107,1078,77,43,64
EU,3v3,54222435,Randomkelb,Spineshatter,Horde,Warlock,Demonology,Orc,2102,1105,65,35,65
EU,3v3,57012726,Evílínagød,Spineshatter,Horde,Warlock,Demonology,Orc,2101,1111,214,126,63
EU,3v3,56756534,Fernanddos,Spineshatter,Horde,,,,2096,1135,192,116,62
EU,3v3,54409610,Foreveryoung,Spineshatter,Horde,,,,2089,1180,212,132,62
EU,3v3,52478941,Wâllirikz,Spineshatter,Horde,Warlock,Demonology,Undead,2086,1201,44,17,72
EU,3v3,58343643,Mèc,Spineshatter,Horde,Hunter,Beast Mastery,Orc,2084,1218,102,85,55
EU,3v3,47017295,Pmf,Spineshatter,Alliance,Druid,Restoration,Night Elf,2080,1246,69,21,77
EU,3v3,53929442,Anårion,Spineshatter,Alliance,Warrior,Arms,Human,2071,1303,62,39,61
EU,3v3,52889309,Fivetrai,Spineshatter,Horde,Druid,Restoration,Tauren,2057,1390,54,43,56
EU,3v3,54560515,Nëmêsïs,Spineshatter,Horde,Warlock,Demonology,Orc,2057,1390,229,147,61
EU,3v3,56348785,Ðayliex,Spineshatter,Alliance,Shaman,Restoration,Draenei,2055,1410,27,10,73
EU,3v3,45000428,Cleareyes,Spineshatter,Alliance,Warrior,Arms,Human,2047,1471,66,66,50
EU,3v3,45433950,Psychogodx,Spineshatter,Horde,Warrior,Fury,Orc,2043,1506,29,16,64
EU,3v3,54870916,Ivanatrúmp,Spineshatter,Alliance,Mage,Frost,Gnome,2039,1536,360,251,59
EU,3v3,57353366,Zebraze,Spineshatter,Alliance,Rogue,Subtlety,Human,2035,1580,85,66,56
EU,3v3,61252278,Kitsuxx,Spineshatter,Horde,Warlock,Affliction,Orc,2034,1586,91,89,51
EU,3v3,58159490,Noopex,Spineshatter,Alliance,Priest,Discipline,Dwarf,2033,1594,321,248,56
EU,3v3,54092432,Jackwell,Spineshatter,Horde,Warrior,Arms,Orc,2031,1612,43,28,61
EU,3v3,55810907,Naserx,Spineshatter,Alliance,Priest,Discipline,Dwarf,2029,1633,145,144,50
EU,3v3,54559212,Móóo,Thunderstrike,Horde,Druid,Restoration,Tauren,2028,1653,97,77,56
EU,3v3,81752750,Otrokina,Thunderstrike,Horde,Warlock,Demonology,Orc,2027,1656,169,84,67
EU,3v3,57295271,Wørldz,Spineshatter,Horde,Mage,Frost,Undead,2026,1667,106,67,61
EU,3v3,65780308,Smashen,Spineshatter,Horde,Shaman,Restoration,Orc,2017,1752,76,48,61
EU,3v3,49911464,Brogtor,Spineshatter,Alliance,Hunter,Survival,Dwarf,2010,1832,80,54,60
EU,3v3,52119558,Kimurä,Spineshatter,Horde,Warlock,Demonology,Undead,2009,1849,62,51,55
EU,3v3,55946648,Ghanoben,Spineshatter,Horde,Priest,Discipline,Undead,2005,1913,87,68,56
EU,3v3,53978876,Maaxmill,Spineshatter,Horde,Warrior,Arms,Orc,2004,1925,28,14,67
EU,3v3,61134615,Gatzuga,Spineshatter,Horde,Priest,Discipline,Undead,2003,1944,94,66,59
EU,3v3,65979413,Twotimesone,Spineshatter,Alliance,Warrior,Arms,Dwarf,2001,1982,26,10,72
EU,3v3,53061830,Worldlëss,Spineshatter,Alliance,Druid,Restoration,Night Elf,1997,2045,43,27,61
EU,3v3,55596646,Nëmêsis,Spineshatter,Alliance,Warlock,Demonology,Human,1996,2054,94,70,57
EU,3v3,55693492,Dàrckness,Spineshatter,Horde,Druid,Restoration,Tauren,1996,2054,85,59,59
EU,3v3,46365648,Psychotonka,Spineshatter,Horde,Warrior,Fury,Troll,1996,2054,39,22,64
EU,3v3,56078534,Tufelprime,Spineshatter,Alliance,Priest,Discipline,Dwarf,1990,2101,195,118,62
EU,3v3,57577346,Vieilorc,Spineshatter,Horde,Warlock,Demonology,Orc,1985,2148,29,15,66
EU,3v3,45402562,Nokkie,Spineshatter,Alliance,Priest,Discipline,Dwarf,1984,2159,45,29,61
EU,3v3,53031916,Wórldless,Spineshatter,Alliance,Priest,Discipline,Dwarf,1980,2197,27,10,73
EU,3v3,51575309,Bestcmo,Spineshatter,Alliance,Druid,Restoration,Night Elf,1979,2202,75,52,59
EU,3v3,51888443,Iææaææaææeæl,Spineshatter,Horde,Rogue,Subtlety,Undead,1979,2202,27,12,69
EU,3v3,53210919,Hja,Spineshatter,Horde,Mage,Frost,Undead,1972,2273,420,337,55
EU,3v3,75724918,Kygô,Thunderstrike,Horde,Shaman,Restoration,Orc,1963,2347,68,57,54
EU,3v3,58084756,Gbenlock,Spineshatter,Horde,Warlock,Demonology,Orc,1956,2420,40,17,70
EU,3v3,53248475,Alicce,Spineshatter,Alliance,Rogue,Combat,Human,1955,2437,41,26,61
EU,3v3,54278400,Neroargénto,Spineshatter,Horde,Priest,Discipline,Undead,1954,2459,29,17,63
EU,3v3,57437608,Shookone,Spineshatter,Alliance,Warrior,Arms,Dwarf,1942,2607,58,29,67
EU,3v3,57353461,Kefelosehola,Spineshatter,Alliance,Shaman,Restoration,Draenei,1934,2702,77,72,52
EU,3v3,51863649,Mirok,Spineshatter,Horde,Druid,Restoration,Tauren,1932,2737,19,1,95
EU,3v3,54913219,Maggismith,Spineshatter,Alliance,Shaman,Restoration,Draenei,1925,2825,34,27,56
EU,3v3,57529962,Magicsmith,Spineshatter,Alliance,Priest,Discipline,Dwarf,1912,2998,30,21,59
EU,3v3,49748365,Gtmneygtpaid,Spineshatter,Horde,Priest,Discipline,Undead,1904,3132,68,52,57
EU,3v3,62994696,Gydwnie,Spineshatter,Horde,Druid,Restoration,Tauren,1903,3146,47,28,63
EU,3v3,52166980,Adrï,Spineshatter,Alliance,Rogue,Subtlety,Human,1903,3146,27,6,82
EU,3v3,65977303,Espressø,Spineshatter,Horde,Priest,Discipline,Undead,1901,3176,39,31,56
EU,3v3,55044736,Napoleøn,Spineshatter,Alliance,Warrior,Arms,Gnome,1898,3220,62,38,62
EU,3v3,43421248,Selectedx,Spineshatter,Alliance,Priest,Discipline,Dwarf,1895,3274,98,63,61
EU,3v3,55781821,Os,Spineshatter,Alliance,Shaman,Restoration,Draenei,1886,3406,60,52,54
EU,3v3,55811329,Myupvp,Spineshatter,Alliance,Warrior,Arms,Human,1879,3509,371,356,51
EU,3v3,65663299,Main,Spineshatter,Alliance,Rogue,Subtlety,Human,1879,3509,21,6,78
EU,3v3,54417910,Itsmäxim,Spineshatter,Horde,Rogue,Subtlety,Undead,1877,3548,59,28,68
EU,3v3,56340652,Sîggzýø,Spineshatter,Alliance,Paladin,Retribution,Human,1875,3590,86,71,55
EU,3v3,58557897,Xladêrz,Spineshatter,Horde,Mage,Frost,Undead,1862,3835,56,42,57
EU,3v3,65610504,Juleszdot,Spineshatter,Alliance,Warlock,Destruction,Human,1859,3886,135,133,50
EU,3v3,43352526,Kenosu,Spineshatter,Horde,Warrior,Arms,Orc,1850,4051,19,11,63
EU,3v3,46483603,Obenohne,Spineshatter,Horde,Shaman,Restoration,Troll,1842,4204,48,26,65
EU,3v3,53672941,Bubblebrolol,Spineshatter,Horde,Paladin,Protection,Blood Elf,1838,4295,108,90,55
EU,3v3,42670092,Karr,Spineshatter,Horde,Warrior,Arms,Orc,1830,4460,23,25,48
EU,3v3,42795921,Ramzo,Spineshatter,Horde,Shaman,Restoration,Orc,1829,4473,56,44,56
EU,3v3,84909999,Kukuna,Thunderstrike,Alliance,Mage,Arcane,Gnome,1828,4495,86,68,56
EU,3v3,58175171,Mekitburnx,Spineshatter,Horde,Priest,Discipline,Undead,1825,4550,78,63,55
EU,3v3,55913464,Enjoytheheal,Spineshatter,Horde,Priest,Discipline,Undead,1824,4577,157,142,53
EU,3v3,57846765,Jimoly,Spineshatter,Alliance,Priest,Holy,Dwarf,1822,4624,140,106,57
EU,3v3,61214804,Freemaxim,Spineshatter,Horde,Mage,Arcane,Troll,1819,4690,136,80,63
EU,3v3,85746488,Vuasiliy,Thunderstrike,Horde,Priest,Discipline,Undead,1809,4936,225,139,62
